Yr Mo Dy RPT ROS KIL DUB CLA MGR MAL
51 12 30 0.4 2.0 11.6 12.8 18.4 18.4 7.2
51 12 30 17.4 17.4 9.2 9.0 8.4 12.2 5.2
52 1 1 10.4 18.8 17.4 15.2 17.2 18.8 13.6
52 1 2 19.0 14.4 1.4 18.2 17.4 7.6 9.6
52 1 3 13.8 7.6 17.8 4.0 18.6 16.4 1.0
52 1 4 7.6 7.0 8.8 14.0 17.4 9.2 2.2
52 1 5 17.2 19.0 10.4 10.6 19.2 18.0 3.0
52 1 6 9.6 6.4 6.2 8.6 14.2 1.0 19.6
52 1 7 5.0 7.6 6.2 1.0 19.0 1.4 14.4
52 1 8 19.8 4.2 19.6 17.2 10.8 4.0 10.2
52 1 9 18.8 10.0 13.4 16.2 7.0 10.4 17.0
52 1 10 10.2 14.2 15.2 17.4 17.4 11.4 15.8
52 1 11 2.0 3.4 8.4 2.8 3.0 4.0 8.2
52 1 12 6.6 14.6 3.2 2.6 3.4 10.0 10.6
52 1 13 2.4 11.6 7.6 11.4 17.0 13.4 1.0
52 1 14 9.8 16.6 3.8 15.6 5.2 4.2 11.8
52 1 15 19.8 19.0 1.4 15.6 13.0 11.8 4.2
52 1 16 13.2 15.2 0.4 13.2 20.0 19.0 15.8
52 1 17 1.4 9.4 13.6 3.4 8.2 16.8 10.0
52 1 18 13.4 11.2 12.8 19.8 19.4 14.4 8.6
52 1 19 0.8 4.6 6.4 17.4 11.6 4.4 0.8
52 1 20 9.0 4.4 14.0 6.0 3.6 2.0 17.6
52 1 21 18.6 19.0 10.6 13.8 8.0 4.0 8.4
52 1 22 16.2 13.2 14.4 17.4 5.0 5.2 11.0
52 1 23 7.6 2.6 1.2 13.0 2.2 10.0 15.0
52 1 24 14.6 15.8 8.6 18.2 16.6 14.6 3.6
52 1 25 18.6 12.2 11.6 18.0 1.6 9.2 9.2
52 1 26 6.6 4.6 19.0 3.0 4.8 4.8 19.8
52 1 27 17.0 5.6 18.0 17.4 10.4 19.8 19.6
52 1 28 14.0 7.8 11.2 1.8 4.2 18.8 2.8
52 1 29 10.0 11.8 17.8 5.2 13.2 14.2 13.0
52 1 30 5.8 9.6 11.0 18.8 9.6 17.6 15.0
52 1 31 2.2 2.8 11.4 0.4 15.8 18.2 15.6
52 2 1 7.6 3.6 17.2 8.4 17.6 7.8 1.0
52 2 2 10.4 16.6 9.2 17.6 17.8 0.2 17.8
52 2 3 19.8 14.0 2.2 10.4 1.0 0.0 18.8
52 2 4 11.4 13.2 13.0 11.8 2.0 13.4 11.8
52 2 5 11.8 6.2 3.8 19.8 17.4 10.6 15.6
52 2 6 12.4 3.2 19.0 5.8 16.8 6.4 3.4
52 2 7 18.2 2.0 2.4 2.0 6.4 2.0 9.6
52 2 8 15.2 12.8 1.2 6.0 3.6 18.6 5.4
52 2 9 13.4 0.4 5.4 5.2 14.8 4.2 12.2
52 2 10 2.2 4.2 18.2 2.0 13.2 20.0 12.2
52 2 11 17.6 15.8 19.6 12.2 12.0 9.2 6.4
52 2 12 2.6 4.8 13.2 5.4 3.8 2.0 14.8
52 2 13 2.4 12.6 9.0 19.6 1.8 4.0 2.2
52 2 14 16.2 13.0 5.2 10.6 11.8 16.8 17.6
52 2 15 13.6 5.8 5.8 1.6 19.6 19.0 11.6
52 2 16 20.0 3.0 13.6 6.2 16.0 5.6 17.4
52 2 17 16.4 16.8 13.4 18.0 12.8 18.4 12.0
52 2 18 12.2 11.6 8.0 16.4 10.4 4.6 10.6
52 2 19 17.8 15.2 15.0 9.0 19.2 13.6 13.2
52 2 20 18.2 13.0 0.2 10.2 3.6 16.0 8.8
52 2 21 7.2 16.6 18.6 10.0 9.2 17.0 8.6
52 2 22 18.8 1.2 1.8 12.6 10.8 7.8 12.4
52 2 23 14.8 19.6 2.0 0.2 9.4 10.0 1.0
52 2 24 7.6 17.6 1.8 16.6 17.4 0.8 7.8
52 2 25 17.2 4.6 6.4 20.0 13.6 0.2 16.0
52 2 26 16.8 19.0 14.4 15.2 8.6 2.6 4.0
52 2 27 17.4 20.0 19.4 12.4 11.4 11.4 7.4
52 2 28 5.8 15.0 11.4 3.6 17.2 17.8 15.8
36 2 29 6.6 2.8 4.6 4.4 3.4 13.8 12.4
52 3 1 4.0 7.6 1.2 18.2 13.8 13.2 10.4
52 3 2 15.2 7.6 15.6 3.0 5.6 15.0 5.2
52 3 3 18.2 7.0 15.0 1.4 0.6 4.4 10.4
52 3 4 2.6 11.8 19.2 9.6 18.6 18.8 3.8
52 3 5 3.6 16.8 18.4 1.4 15.8 2.0 2.2
52 3 6 4.2 16.4 18.6 1.8 16.8 4.2 11.2
52 3 7 3.2 10.8 19.2 19.0 15.2 4.8 8.8
52 3 8 15.6 15.8 6.8 0.4 10.4 15.4 18.4
52 3 9 1.8 9.4 2.8 13.4 14.6 4.6 15.6
52 3 10 11.6 14.8 9.4 7.0 3.0 15.0 1.2
52 3 11 11.2 3.2 9.8 10.0 18.6 6.2 0.2
52 3 12 3.0 7.4 12.6 15.6 2.6 15.4 10.8
52 3 13 16.6 0.8 11.6 10.2 10.0 4.8 2.2
52 3 14 18.8 4.4 19.6 20.0 16.0 5.6 2.4
52 3 15 0.8 0.2 19.2 14.8 19.6 11.4 1.4
52 3 16 1.2 10.0 12.2 19.2 17.2 16.0 4.4
52 3 17 7.8 5.8 5.6 14.8 5.8 10.2 6.4
52 3 18 16.4 14.2 19.6 5.6 15.0 17.4 13.6
52 3 19 17.6 6.2 13.2 16.8 5.0 12.0 5.4
52 3 20 0.6 15.6 6.8 17.6 14.0 17.8 12.8
52 3 21 10.8 1.8 7.6 8.2 4.4 5.4 5.6
52 3 22 4.6 11.8 12.4 5.4 7.6 18.0 1.2
52 3 23 4.2 3.2 16.4 11.2 4.2 18.8 14.8
52 3 24 20.0 4.4 18.4 5.0 14.6 10.0 11.2
52 3 25 4.6 17.4 12.8 17.2 13.0 17.4 15.0
52 3 26 7.6 5.0 4.2 0.4 15.6 4.0 5.6
52 3 27 10.2 11.0 4.8 11.2 1.4 10.8 19.8
52 3 28 3.4 11.8 4.8 6.6 16.4 7.6 13.2
52 3 29 1.0 4.8 7.4 4.6 3.8 6.0 18.0
52 3 30 11.2 6.2 19.6 2.4 9.2 18.0 10.8
52 3 31 6.0 19.2 9.8 5.0 19.6 2.8 11.0
52 4 1 8.6 2.6 15.2 15.6 17.2 9.8 8.4
52 4 2 7.2 14.2 10.4 14.4 0.2 12.8 3.2
52 4 3 20.0 1.4 10.2 0.4 13.2 16.6 7.8
52 4 4 14.6 3.6 18.8 0.4 0.4 11.8 12.0
52 4 5 19.2 9.2 6.2 16.4 5.0 7.0 20.0
52 4 6 18.0 10.6 10.4 6.0 16.4 0.4 16.2
52 4 7 15.8 9.8 5.0 11.0 4.0 18.2 12.0
52 4 8 1.6 13.6 5.8 14.4 4.4 0.4 9.0
52 4 9 9.8 9.4 17.8 15.4 9.0 15.2 3.4
52 4 10 13.8 7.2 7.8 8.4 2.6 2.4 3.6
52 4 11 8.2 2.0 19.4 14.4 1.8 7.2 3.6
52 4 12 12.2 15.8 18.8 17.4 20.0 15.4 0.4
52 4 13 9.8 8.6 13.2 17.8 10.0 4.4 7.8
52 4 14 16.8 17.0 0.4 11.6 2.2 10.4 3.8
52 4 15 6.0 16.8 12.2 3.0 16.4 19.6 2.0
52 4 16 9.6 17.0 2.4 3.0 19.8 13.6 17.0
52 4 17 2.6 4.4 8.8 3.8 12.0 14.0 2.8
52 4 18 2.8 2.4 9.0 6.4 9.6 5.2 13.8
52 4 19 12.4 14.8 7.2 6.6 13.0 18.6 10.4
52 4 20 18.6 15.6 2.2 7.4 19.8 12.8 17.8
52 4 21 5.6 1.8 17.2 19.8 10.0 8.0 18.0
52 4 22 12.8 10.6 14.6 8.2 8.2 0.6 13.4
52 4 23 17.8 7.4 5.8 17.4 10.0 17.4 6.6
52 4 24 6.0 17.0 19.4 5.8 7.6 7.2 0.2
52 4 25 12.6 5.0 19.6 4.6 19.2 10.2 10.0
52 4 26 18.6 6.6 11.0 8.2 18.2 9.4 7.0
52 4 27 5.8 4.2 18.2 19.8 18.4 7.0 20.0
52 4 28 7.2 16.8 5.4 14.8 19.8 2.8 14.4
52 4 29 0.2 17.8 8.4 17.6 17.4 13.6 16.4
52 4 30 14.2 17.4 9.6 18.6 8.0 4.2 11.0
52 5 1 2.8 7.2 17.2 2.6 15.0 19.6 16.0
52 5 2 14.2 7.0 14.0 11.6 19.8 15.4 13.6
52 5 3 16.6 15.4 9.2 3.6 15.4 4.6 9.6
52 5 4 7.8 16.8 14.8 3.6 17.6 12.0 7.6
52 5 5 11.6 15.6 10.4 7.6 6.0 19.8 3.2
52 5 6 3.6 14.2 17.4 14.8 14.4 3.2 5.2
52 5 7 11.8 15.0 5.4 1.2 16.0 18.6 18.0
52 5 8 4.8 4.2 15.6 5.6 10.6 1.0 6.2
52 5 9 10.8 2.8 4.6 8.8 8.4 11.6 11.4
52 5 10 14.2 14.2 5.0 5.4 3.2 10.2 6.0
52 5 11 2.4 6.8 11.2 17.6 12.6 10.0 8.8
52 5 12 13.8 17.8 1.4 15.2 8.8 10.2 8.4
52 5 13 10.6 2.4 6.6 8.8 7.2 3.4 15.6
52 5 14 14.6 1.6 5.4 12.8 10.2 4.6 7.4
52 5 15 13.8 7.8 16.2 3.8 4.0 10.6 17.2
52 5 16 0.4 4.4 4.4 10.0 19.8 11.6 17.0
52 5 17 10.4 5.8 11.8 8.8 4.2 0.2 20.0
52 5 18 14.2 3.8 7.4 5.6 1.8 3.0 7.2
52 5 19 17.8 0.8 10.0 16.4 13.2 4.2 18.8
52 5 20 15.2 0.2 15.6 16.6 9.2 7.0 11.0
52 5 21 10.6 12.0 11.6 0.8 5.8 13.6 16.8
52 5 22 8.6 9.2 0.6 19.0 18.6 15.2 16.6
52 5 23 0.4 10.4 9.8 15.4 6.8 15.6 10.6
52 5 24 5.0 18.4 10.8 6.4 11.4 16.6 16.0
52 5 25 1.0 4.2 0.6 15.6 19.0 14.0 4.4
52 5 26 1.6 3.6 2.6 18.2 17.8 8.0 16.4
52 5 27 13.6 13.4 1.2 16.8 10.2 0.6 13.0
52 5 28 6.2 5.4 17.4 4.2 14.2 9.6 18.8
52 5 29 8.8 11.2 6.2 0.4 12.2 11.6 20.0
52 5 30 18.0 4.0 13.2 0.6 8.4 16.0 16.6
52 5 31 0.8 12.2 19.0 14.4 15.0 14.4 17.6
52 6 1 14.6 3.6 9.4 6.6 2.0 13.0 7.0
52 6 2 10.4 5.8 13.0 9.4 8.8 19.4 18.8
52 6 3 18.4 1.8 0.2 17.0 19.8 17.6 13.2
52 6 4 20.0 15.8 1.2 12.4 17.0 9.8 18.8
52 6 5 15.6 10.2 4.8 8.4 3.2 12.8 10.4
52 6 6 13.2 18.4 3.2 16.0 10.6 17.2 1.8
52 6 7 15.6 14.4 0.6 7.4 2.4 10.4 5.4
52 6 8 19.6 18.6 1.2 3.6 8.0 19.2 18.4
52 6 9 15.0 16.6 7.0 14.6 2.0 15.8 16.4
52 6 10 4.6 15.2 15.8 15.8 14.4 14.0 3.8
52 6 11 13.6 15.4 0.2 6.4 13.6 18.2 7.4
52 6 12 5.0 1.0 2.6 12.0 11.4 18.6 11.6
52 6 13 16.4 1.8 19.2 17.0 10.0 3.6 6.6
52 6 14 16.6 18.0 7.4 0.0 6.8 13.4 4.0
52 6 15 13.4 0.6 19.8 4.2 18.2 8.6 10.2
52 6 16 17.8 5.0 11.8 9.8 19.0 5.2 14.6
52 6 17 16.6 6.6 5.0 17.2 16.4 20.0 1.2
52 6 18 19.6 17.0 18.8 11.0 12.0 2.6 12.4
52 6 19 1.0 9.0 4.2 19.0 15.4 6.0 5.0
52 6 20 4.2 9.6 11.6 6.0 9.2 2.6 2.4
52 6 21 3.6 13.6 4.0 0.4 15.0 3.8 9.4
52 6 22 19.6 16.2 9.8 10.6 6.2 12.6 1.6
52 6 23 1.2 3.2 18.2 18.4 12.2 8.6 16.4
52 6 24 19.0 17.2 2.0 19.2 10.0 0.8 0.6
52 6 25 17.2 13.6 6.8 10.6 5.2 6.8 12.0
52 6 26 16.0 5.4 6.2 15.6 10.0 1.6 16.4
52 6 27 16.4 3.2 15.0 0.0 13.6 13.6 17.0
52 6 28 15.2 9.0 3.2 17.8 3.6 15.6 1.4
52 6 29 4.2 16.8 7.2 10.8 14.4 15.8 18.0
52 6 30 13.8 14.0 10.6 18.0 9.6 7.8 15.0
52 7 1 10.4 0.6 0.6 11.0 8.4 2.6 5.2
52 7 2 17.6 7.4 3.4 3.4 3.8 1.2 13.2
52 7 3 10.4 11.8 13.2 15.6 1.0 17.8 17.2
52 7 4 11.8 10.2 17.4 7.0 14.2 17.8 2.4
52 7 5 16.2 6.0 11.6 15.8 5.0 17.6 5.8
52 7 6 12.4 15.4 10.6 9.4 5.2 7.0 10.8
52 7 7 19.2 12.0 8.8 0.4 8.6 1.0 15.6
52 7 8 16.0 0.2 6.2 17.8 19.2 16.0 12.8
52 7 9 13.0 0.8 9.4 5.4 3.4 11.0 16.0
52 7 10 2.6 16.0 12.6 1.8 6.4 15.2 18.8
52 7 11 1.4 13.0 14.0 11.6 9.2 19.2 17.4
52 7 12 18.8 0.2 1.6 1.6 17.4 12.2 12.4
52 7 13 1.6 10.4 8.4 8.6 13.2 10.2 17.2
52 7 14 2.2 12.2 2.4 1.0 19.0 1.0 13.0
52 7 15 11.4 1.8 18.6 13.4 5.6 3.4 3.4
52 7 16 1.0 15.6 10.8 0.4 13.6 14.6 13.4
52 7 17 7.2 14.0 16.2 2.0 15.2 8.8 8.8
52 7 18 18.0 10.6 11.8 1.4 1.8 10.4 18.8
52 7 19 3.0 16.4 13.0 10.4 12.6 5.8 14.4
52 7 20 12.0 14.2 20.0 12.8 2.4 6.6 15.2
52 7 21 5.6 10.0 11.4 15.0 13.0 20.0 13.8
52 7 22 1.8 5.2 17.4 2.4 2.0 1.0 18.0
52 7 23 5.4 16.2 16.8 17.4 4.6 10.6 5.2
52 7 24 13.8 9.6 2.2 16.8 2.2 0.0 11.2
52 7 25 4.2 16.2 8.4 0.2 0.8 7.0 5.4
52 7 26 16.6 20.0 7.2 20.0 16.6 11.0 5.6
52 7 27 1.4 2.0 3.6 19.6 4.8 4.8 6.8
52 7 28 4.2 7.8 7.8 15.8 13.0 13.4 12.8
52 7 29 19.6 9.0 11.4 3.6 4.4 14.2 4.0
52 7 30 0.2 20.0 14.0 7.8 16.8 11.8 17.0
52 7 31 17.6 4.2 2.0 6.6 14.2 9.6 17.2
52 8 1 9.4 9.6 12.0 16.0 8.8 5.0 17.6
52 8 2 11.8 19.2 19.6 5.2 10.2 4.2 4.4
52 8 3 16.0 8.2 13.8 9.6 16.6 8.2 12.0
52 8 4 17.4 18.2 11.4 5.6 18.4 12.6 16.8
52 8 5 5.0 8.6 0.0 13.2 11.0 12.8 0.4
52 8 6 13.4 8.0 7.2 19.4 16.2 16.0 10.6
52 8 7 10.4 9.6 19.6 0.6 12.2 6.2 11.4
52 8 8 17.6 19.2 11.6 7.2 12.0 11.6 11.8
52 8 9 4.6 13.4 10.0 6.4 1.0 5.0 14.8
52 8 10 11.8 19.8 18.6 1.0 9.8 0.0 9.4
52 8 11 2.6 3.2 10.0 16.4 17.2 16.2 19.4
52 8 12 6.0 15.4 10.4 0.0 5.0 2.4 1.4
52 8 13 16.4 14.0 20.0 1.6 14.8 12.8 15.8
52 8 14 4.0 5.2 15.2 14.6 3.0 4.8 12.4
52 8 15 6.4 0.6 11.0 16.4 3.6 18.2 1.4
52 8 16 4.6 4.6 13.6 11.6 16.8 5.8 17.4
52 8 17 2.8 14.0 13.4 13.8 14.4 2.0 18.6
52 8 18 0.2 13.6 13.2 11.2 10.0 12.8 1.6
52 8 19 18.2 17.4 17.2 7.2 7.4 4.8 4.0
52 8 20 17.2 2.8 10.0 19.4 5.2 13.4 12.6
52 8 21 12.4 10.4 2.8 16.0 6.8 14.6 15.8
52 8 22 12.2 3.8 12.8 8.6 8.2 14.0 19.8
52 8 23 11.0 14.8 12.2 4.4 0.6 19.2 4.8
52 8 24 13.4 3.8 14.6 13.4 16.4 17.0 14.2
52 8 25 4.8 7.4 8.8 6.6 1.2 4.6 8.2
52 8 26 14.0 11.4 12.4 2.2 15.8 4.8 12.0
52 8 27 6.8 19.0 2.4 15.8 9.6 16.8 14.4
52 8 28 0.8 9.4 5.8 9.0 7.8 16.0 9.0
52 8 29 12.4 10.6 9.8 8.0 5.4 14.2 7.0
52 8 30 15.6 5.2 0.0 11.0 9.4 1.8 19.8
52 8 31 17.2 16.2 18.2 0.4 0.0 11.2 7.6
52 9 1 13.2 1.6 11.0 6.2 20.0 2.4 16.4
52 9 2 4.8 5.4 9.8 12.4 2.6 12.4 16.2
52 9 3 16.0 13.2 2.4 16.2 11.6 9.2 0.4
52 9 4 1.2 3.6 17.4 6.4 16.0 7.4 19.2
52 9 5 16.8 14.2 7.2 1.0 2.2 3.4 16.0
52 9 6 7.0 5.2 1.8 2.2 17.6 19.0 8.6
52 9 7 1.2 11.6 10.2 13.6 10.4 20.0 19.4
52 9 8 2.2 1.4 13.2 12.2 19.2 3.2 1.2
52 9 9 5.8 7.0 15.2 4.6 14.6 0.6 5.4
52 9 10 12.0 20.0 7.2 16.2 3.8 5.2 6.6
52 9 11 9.6 1.8 13.8 15.6 10.4 7.8 11.4
52 9 12 8.8 14.0 14.2 17.4 3.8 8.4 2.8
52 9 13 6.4 10.2 6.0 19.8 13.8 19.0 17.8
52 9 14 18.0 4.6 9.4 13.4 12.8 13.8 2.2
52 9 15 4.2 19.6 16.2 5.0 1.8 18.4 8.2
52 9 16 5.2 19.8 5.4 18.0 3.8 2.2 3.2
52 9 17 8.2 8.6 13.8 17.4 8.6 5.0 9.2
52 9 18 14.0 7.6 11.4 9.0 15.4 11.4 18.6
52 9 19 8.4 18.0 12.4 16.8 15.2 11.8 14.6
52 9 20 12.4 7.2 11.8 0.6 15.2 10.4 19.0
52 9 21 1.8 6.2 17.8 1.8 13.6 10.8 5.0
52 9 22 9.4 14.4 15.2 12.4 10.2 2.4 15.2
52 9 23 7.0 15.4 17.6 18.0 6.4 10.4 19.0
52 9 24 18.4 4.6 16.6 2.6 2.8 17.2 2.6
52 9 25 19.6 13.0 10.8 0.8 4.4 13.8 12.0
52 9 26 2.6 6.8 19.8 2.0 12.6 15.8 9.4
52 9 27 15.4 14.8 13.4 11.4 3.8 6.2 0.8
52 9 28 4.2 18.0 2.8 18.6 8.2 20.0 16.6
52 9 29 0.0 10.6 13.0 9.8 4.6 5.6 18.2
52 9 30 19.0 0.8 13.8 7.6 11.6 17.4 18.2
52 10 1 11.0 2.8 13.4 16.2 10.8 0.0 17.0
52 10 2 9.6 16.6 19.0 13.0 11.6 13.0 11.4
52 10 3 14.4 19.0 0.2 17.4 11.2 14.4 12.6
52 10 4 8.8 13.8 17.8 0.4 18.2 13.4 15.0
52 10 5 4.8 5.2 14.8 0.4 5.8 10.0 9.0
52 10 6 17.6 11.8 3.4 10.4 9.4 3.0 13.8
52 10 7 9.2 19.4 8.2 15.0 0.0 19.8 9.2
52 10 8 8.4 14.8 18.8 10.2 11.4 11.0 0.4
52 10 9 16.8 10.6 15.2 0.0 19.4 16.6 12.8
52 10 10 3.0 2.0 8.4 6.4 5.0 3.4 4.4
52 10 11 20.0 4.6 9.4 12.0 12.6 5.6 18.0
52 10 12 13.2 10.4 4.0 8.8 9.8 15.6 13.0
52 10 13 1.0 4.4 0.4 17.0 5.8 0.0 0.0
52 10 14 12.4 14.8 17.2 8.0 11.8 9.2 3.0
52 10 15 11.8 0.2 8.8 11.8 17.2 19.2 12.0
52 10 16 7.2 3.4 10.2 7.2 1.6 9.0 12.6
52 10 17 7.4 7.0 2.6 1.8 1.2 1.8 13.2
52 10 18 4.4 11.4 5.6 4.6 7.0 15.0 19.0
52 10 19 12.8 14.4 6.2 14.0 4.6 1.4 17.8
52 10 20 8.2 14.4 15.0 18.2 14.2 18.8 10.6
52 10 21 14.6 12.0 14.4 3.2 2.2 5.4 19.8
52 10 22 15.6 6.2 5.0 16.6 7.8 15.8 19.6
52 10 23 16.8 17.2 3.6 13.2 3.8 5.8 9.8
52 10 24 16.0 0.2 13.0 16.0 3.2 12.2 2.6
52 10 25 2.2 18.2 4.0 7.8 9.6 10.8 18.4
52 10 26 11.2 0.4 1.0 9.0 5.0 15.2 8.6
52 10 27 8.4 2.4 7.2 5.2 2.2 11.8 4.2
52 10 28 2.8 16.8 13.0 7.6 19.6 11.6 16.8
52 10 29 9.4 13.4 3.4 2.2 19.8 1.4 18.6
52 10 30 3.6 9.2 20.0 2.2 12.2 19.6 0.8
52 10 31 2.2 1.8 7.8 1.0 1.2 7.2 5.6
52 11 1 9.4 4.0 12.2 2.8 12.2 17.2 1.0
52 11 2 6.6 18.0 0.6 9.8 2.0 1.8 10.2
52 11 3 11.0 7.6 7.2 0.2 6.2 17.8 7.8
52 11 4 13.6 1.6 4.4 13.8 3.8 8.6 10.4
52 11 5 1.4 3.8 10.2 0.8 1.4 11.8 1.8
52 11 6 0.2 6.0 6.6 17.6 17.0 2.4 15.2
52 11 7 12.0 15.8 5.2 9.8 16.2 1.8 14.0
52 11 8 0.8 12.2 6.2 10.4 5.4 17.4 18.0
52 11 9 16.8 0.2 16.8 8.4 7.4 11.0 5.6
52 11 10 7.4 20.0 9.0 6.8 1.0 3.8 4.8
52 11 11 12.6 2.8 11.2 5.8 12.0 10.0 10.4
52 11 12 6.0 0.0 11.2 10.2 5.2 2.2 6.4
52 11 13 11.4 8.6 7.4 12.8 7.2 6.6 5.8
52 11 14 6.0 18.0 1.6 6.0 3.4 2.6 15.4
52 11 15 15.2 6.4 0.8 1.8 18.0 17.6 13.6
52 11 16 19.6 3.2 3.8 5.8 19.6 6.0 14.2
52 11 17 12.4 0.4 11.8 19.6 16.0 17.6 11.6
52 11 18 3.4 8.2 18.6 2.8 0.8 19.8 11.2
52 11 19 18.0 5.4 12.2 8.2 4.4 6.0 10.4
52 11 20 3.6 16.6 5.6 1.4 8.6 13.0 19.6
52 11 21 13.2 3.8 1.0 11.4 13.2 14.4 12.6
52 11 22 10.2 13.2 1.0 12.6 2.2 19.4 13.4
52 11 23 19.0 16.6 3.4 5.6 13.0 14.0 14.8
52 11 24 9.6 14.4 13.0 1.0 14.0 2.8 3.2
52 11 25 19.4 14.6 5.8 14.2 2.8 19.8 2.8
52 11 26 17.6 18.0 8.8 11.8 9.4 13.0 6.4
52 11 27 6.4 9.0 10.6 8.6 12.0 2.6 17.2
52 11 28 18.8 16.0 5.4 0.2 1.2 6.0 19.8
52 11 29 12.2 12.4 4.6 7.4 17.0 8.4 12.4
52 11 30 9.8 9.4 11.6 18.2 18.6 13.4 5.2
52 12 1 15.2 2.6 18.4 3.4 1.2 19.2 4.2
52 12 2 10.0 7.8 9.0 11.0 4.6 4.4 1.2
52 12 3 13.8 5.0 18.6 12.2 12.8 11.2 19.0
52 12 4 12.8 9.4 9.6 15.0 4.0 9.2 2.6
52 12 5 16.4 15.0 19.8 2.0 11.4 16.6 15.8
52 12 6 2.0 16.6 4.0 8.2 3.6 12.0 10.4
52 12 7 5.0 9.0 16.6 14.4 8.6 4.0 4.2
52 12 8 5.4 18.6 19.2 14.8 5.0 6.4 16.0
52 12 9 11.4 14.6 11.4 19.0 9.6 14.4 0.0
52 12 10 2.4 13.4 10.4 5.0 7.0 15.8 14.4
52 12 11 8.0 15.6 2.8 12.0 2.2 4.8 2.0
52 12 12 9.8 15.4 4.8 4.2 3.6 18.4 0.6
52 12 13 6.4 9.2 15.6 15.2 11.0 19.6 9.0
52 12 14 13.8 10.4 8.0 1.6 4.8 2.6 2.8
52 12 15 1.0 18.0 3.4 15.2 3.4 10.4 1.6
52 12 16 7.6 13.4 10.4 19.2 2.8 5.2 4.0
52 12 17 13.8 0.6 15.0 4.6 4.2 10.2 16.2
52 12 18 4.8 0.8 2.2 4.8 3.4 12.4 7.2
52 12 19 0.0 2.4 3.4 12.4 16.4 16.4 0.4
52 12 20 17.2 17.8 10.2 8.4 16.0 17.0 8.4
52 12 21 0.6 9.6 8.2 18.6 1.0 7.8 6.8
52 12 22 0.6 2.8 0.0 17.4 7.4 19.6 4.2
52 12 23 6.0 3.4 7.4 9.8 12.4 1.8 3.0
52 12 24 18.6 17.8 3.0 9.2 13.4 5.6 8.8
52 12 25 3.8 10.4 5.2 15.6 11.8 8.4 12.2
52 12 26 17.0 16.4 16.6 16.8 18.2 6.6 6.2
52 12 27 17.0 16.6 14.8 9.8 4.8 12.2 15.2
52 12 28 13.4 4.6 6.4 0.4 9.6 8.4 10.0
52 12 29 0.4 16.6 6.4 18.0 6.6 1.0 12.8
52 12 30 6.2 9.6 12.0 9.4 17.6 20.0 13.4
52 12 31 15.2 12.2 15.2 6.4 18.8 19.8 4.2
53 1 1 16.0 19.6 14.6 4.6 15.0 7.2 14.0
53 1 2 1.2 7.4 5.4 16.4 13.6 17.4 1.4
53 1 3 7.6 11.4 17.6 14.4 14.8 11.6 1.8
53 1 4 4.2 11.2 5.4 6.6 18.8 7.6 10.6
53 1 5 12.6 0.8 14.2 4.0 8.0 4.0 16.6
53 1 6 16.4 14.0 19.0 14.4 0.6 13.6 18.2
53 1 7 17.4 11.4 0.8 6.0 0.0 15.0 2.0
53 1 8 19.6 3.0 7.2 7.8 13.0 0.0 13.2
53 1 9 3.6 1.2 5.0 9.8 13.4 20.0 7.0
53 1 10 19.8 6.8 4.8 16.4 9.4 9.2 3.2
53 1 11 7.4 12.2 20.0 15.0 13.6 10.6 20.0
53 1 12 17.0 4.4 17.8 6.4 5.8 11.4 16.2
53 1 13 5.0 16.6 4.6 1.6 1.2 8.2 15.8
53 1 14 2.4 11.8 4.0 16.4 15.6 13.6 17.0
53 1 15 10.6 5.2 19.4 7.6 17.8 11.6 0.8
53 1 16 9.8 18.2 14.2 20.0 6.6 19.4 8.2
53 1 17 2.6 0.6 19.2 8.2 3.6 0.4 7.6
53 1 18 1.0 12.2 4.2 15.4 16.2 3.2 15.2
53 1 19 11.8 13.2 8.6 3.8 8.2 1.6 18.0
53 1 20 16.0 17.8 5.4 17.8 0.8 16.0 8.6
53 1 21 7.2 15.8 13.0 4.0 15.6 14.4 10.0
53 1 22 13.2 6.4 15.8 10.0 14.8 9.2 17.0
53 1 23 14.2 8.8 16.8 1.6 3.4 3.2 13.4
53 1 24 17.8 4.0 18.2 12.4 10.0 18.0 10.2
53 1 25 5.2 4.4 11.6 0.6 1.6 5.0 11.6
53 1 26 6.0 0.0 0.6 1.2 15.8 12.2 17.6
53 1 27 10.6 7.2 2.8 0.0 12.2 18.0 12.8
53 1 28 0.0 16.8 18.0 2.4 14.6 13.8 16.4
53 1 29 1.2 19.4 14.6 4.8 0.8 13.8 0.6
53 1 30 0.6 5.2 4.0 3.2 19.2 13.0 4.0
53 1 31 11.4 18.8 8.2 11.0 1.4 11.2 2.2
53 2 1 3.4 14.0 7.0 7.0 1.8 4.4 19.4
53 2 2 3.0 13.6 1.2 0.8 15.2 13.8 5.2
53 2 3 15.0 4.8 8.8 7.4 15.4 16.8 0.4
53 2 4 16.6 17.6 10.8 11.2 2.8 8.2 8.4
53 2 5 8.8 6.4 17.0 1.8 5.8 8.4 1.0
53 2 6 7.4 15.4 4.6 1.8 10.0 18.2 15.6
53 2 7 12.6 6.6 13.4 8.4 16.0 18.4 2.6
53 2 8 15.0 18.4 4.4 7.0 3.6 19.2 1.0
53 2 9 16.6 7.4 3.2 11.8 9.8 17.8 8.6
53 2 10 15.2 16.6 0.2 14.0 19.4 9.2 0.6
53 2 11 15.4 4.2 0.8 13.6 10.4 19.2 9.4
